# CSV-File created with merge-csv.com
# -----------------------------------------------------------

id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
60;poliwag;mt-silver-outside;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;mt-silver-outside;HG/SS;;super-rod;30%;40;40;;;no;4;
60;poliwag;mt-silver-outside;HG/SS;;super-rod;10%;40;40;;;no;4;
60;poliwag;mt-silver-outside;HG/SS;;surf;5%;30;40;;;no;4;
60;poliwag;mt-silver-outside;HG/SS;;surf;4%;30;40;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;old-rod;10%;10;10;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;old-rod;5%;10;10;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;good-rod;30%;20;20;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;good-rod;15%;20;20;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;good-rod;10%;20;20;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;super-rod;30%;40;40;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;super-rod;10%;40;40;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;surf;60%;10;10;;;no;4;
60;poliwag;viridian-city-area;HG/SS;;surf;30%;5;5;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;old-rod;10%;10;10;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;old-rod;5%;10;10;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;good-rod;30%;20;20;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;good-rod;15%;20;20;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;good-rod;10%;20;20;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;super-rod;30%;40;40;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;super-rod;10%;40;40;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;surf;60%;40;40;;;no;4;
60;poliwag;kanto-route-28-area;HG/SS;;surf;30%;35;35;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;old-rod;10%;10;10;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;old-rod;5%;10;10;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;good-rod;30%;20;20;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;good-rod;15%;20;20;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;good-rod;10%;20;20;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;super-rod;30%;40;40;;;no;4;
60;poliwag;kanto-route-6-area;HG/SS;;super-rod;10%;40;40;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;old-rod;10%;10;10;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;old-rod;5%;10;10;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;good-rod;30%;20;20;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;good-rod;15%;20;20;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;good-rod;10%;20;20;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;super-rod;30%;40;40;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;super-rod;10%;40;40;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;surf;60%;10;10;;;no;4;
60;poliwag;kanto-route-22-area;HG/SS;;surf;30%;5;5;;;no;4;
60;poliwag;cerulean-cave-1f;HG/SS;;good-rod;40%;20;20;;;no;4;
60;poliwag;cerulean-cave-1f;HG/SS;time-night;good-rod;10%;20;20;;;no;4;
60;poliwag;cerulean-cave-1f;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;cerulean-cave-1f;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;cerulean-cave-1f;HG/SS;time-night;super-rod;30%;40;40;;;no;4;
60;poliwag;cerulean-cave-2f;HG/SS;;good-rod;40%;20;20;;;no;4;
60;poliwag;cerulean-cave-2f;HG/SS;time-night;good-rod;10%;20;20;;;no;4;
60;poliwag;cerulean-cave-2f;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;cerulean-cave-2f;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;cerulean-cave-2f;HG/SS;time-night;super-rod;30%;40;40;;;no;4;
60;poliwag;cerulean-cave-b1f;HG/SS;;good-rod;40%;20;20;;;no;4;
60;poliwag;cerulean-cave-b1f;HG/SS;time-night;good-rod;10%;20;20;;;no;4;
60;poliwag;cerulean-cave-b1f;HG/SS;;good-rod;5%;20;20;;;no;4;
60;poliwag;cerulean-cave-b1f;HG/SS;;super-rod;40%;40;40;;;no;4;
60;poliwag;cerulean-cave-b1f;HG/SS;time-night;super-rod;30%;40;40;;;no;4;
61;poliwhirl;sinnoh-route-225-area;D/P;;super-rod;40%;30;40;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-225-area;D/P;;super-rod;4%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-225-area;D/P;;super-rod;1%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-225-area;D/P;;surf;30%;40;50;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;D/P;;surf;60%;40;50;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;D/P;;surf;5%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;D/P;;surf;4%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;D/P;;surf;1%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;Pt;;surf;60%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;Pt;;surf;5%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;Pt;;surf;4%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-227-area;Pt;;surf;1%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;D/P;;surf;60%;40;50;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;D/P;;surf;5%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;D/P;;surf;4%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;D/P;;surf;1%;45;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;Pt;;surf;60%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;Pt;;surf;5%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;Pt;;surf;4%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;sinnoh-route-228-area;Pt;;surf;1%;35;55;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-30-area;HG/SS;;surf;5%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-30-area;HG/SS;;surf;4%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-30-area;HG/SS;;surf;1%;32;32;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-31-area;HG/SS;;surf;5%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-31-area;HG/SS;;surf;4%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-31-area;HG/SS;;surf;1%;32;32;level-up;min_level:25;no;4;
61;poliwhirl;violet-city-area;HG/SS;;surf;5%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;violet-city-area;HG/SS;;surf;4%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;violet-city-area;HG/SS;;surf;1%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;ecruteak-city-area;HG/SS;;surf;5%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;ecruteak-city-area;HG/SS;;surf;4%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;ecruteak-city-area;HG/SS;;surf;1%;15;25;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-44-area;HG/SS;;surf;5%;20;30;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-44-area;HG/SS;;surf;4%;20;30;level-up;min_level:25;no;4;
61;poliwhirl;johto-route-44-area;HG/SS;;surf;1%;20;30;level-up;min_level:25;no;4;
61;poliwhirl;mt-silver-outside;HG/SS;;surf;60%;30;40;level-up;min_level:25;no;4;
61;poliwhirl;mt-silver-outside;HG/SS;;surf;30%;35;45;level-up;min_level:25;no;4;
61;poliwhirl;mt-silver-outside;HG/SS;;surf;1%;48;48;level-up;min_level:25;no;4;
61;poliwhirl;viridian-city-area;HG/SS;;surf;5%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;viridian-city-area;HG/SS;;surf;4%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;viridian-city-area;HG/SS;;surf;1%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-28-area;HG/SS;;surf;5%;40;40;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-28-area;HG/SS;;surf;4%;40;40;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-28-area;HG/SS;;surf;1%;40;40;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-22-area;HG/SS;;surf;5%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-22-area;HG/SS;;surf;4%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;kanto-route-22-area;HG/SS;;surf;1%;10;10;level-up;min_level:25;no;4;
61;poliwhirl;cerulean-cave-1f;HG/HG/SS/SS;time-morning;super-rod;30%;40;40;level-up;min_level:25;no;4;
61;poliwhirl;cerulean-cave-2f;HG/HG/SS/SS;time-morning;super-rod;30%;40;40;level-up;min_level:25;no;4;
61;poliwhirl;cerulean-cave-b1f;HG/HG/SS/SS;time-morning;super-rod;30%;40;40;level-up;min_level:25;no;4;
62;poliwrath;no-location;;;;;;;use-item;item:water-stone;no;4;
63;abra;sinnoh-route-203-area;D/P;radar-off;walk;10%;5;5;;;no;4;
63;abra;sinnoh-route-203-area;D/P;;walk;5%;4;4;;;no;4;
63;abra;sinnoh-route-203-area;Pt;;walk;10%;4;4;;;no;4;
63;abra;sinnoh-route-203-area;Pt;;walk;5%;5;5;;;no;4;
63;abra;sinnoh-route-215-area;D/P;radar-off;walk;10%;20;20;;;no;4;
63;abra;sinnoh-route-215-area;Pt;;walk;10%;19;19;;;no;4;
63;abra;johto-route-34-area;HG/HG/SS/SS;;walk;5%;10;10;;;no;4;
63;abra;johto-route-35-area;HG/HG/SS/SS;;walk;5%;10;10;;;no;4;
63;abra;kanto-route-5-area;HG/SS;;walk;4%;12;12;;;no;4;
63;abra;kanto-route-5-area;HG/SS;;walk;4%;14;14;;;no;4;
63;abra;kanto-route-5-area;HG/SS;;walk;1%;12;12;;;no;4;
63;abra;kanto-route-5-area;HG/SS;;walk;1%;14;14;;;no;4;
63;abra;kanto-route-6-area;HG/SS;;walk;4%;12;12;;;no;4;
63;abra;kanto-route-6-area;HG/SS;;walk;4%;14;14;;;no;4;
63;abra;kanto-route-6-area;HG/SS;;walk;1%;12;12;;;no;4;
63;abra;kanto-route-6-area;HG/SS;;walk;1%;14;14;;;no;4;
63;abra;kanto-route-8-area;HG/HG/SS/SS;radio-off;walk;10%;15;15;;;no;4;
63;abra;kanto-route-24-area;HG/HG/SS/SS;radio-off;walk;10%;9;9;;;no;4;
63;abra;kanto-route-25-area;HG/HG/SS/SS;;walk;5%;9;9;;;no;4;
64;kadabra;sinnoh-victory-road-2f;D/P;;walk;20%;46;46;level-up;min_level:16;no;4;
64;kadabra;sinnoh-victory-road-2f;D/P;;walk;4%;47;47;level-up;min_level:16;no;4;
64;kadabra;sinnoh-victory-road-2f;D/P;;walk;1%;45;45;level-up;min_level:16;no;4;
64;kadabra;sinnoh-route-215-area;D/P;;walk;5%;20;20;level-up;min_level:16;no;4;
64;kadabra;sinnoh-route-215-area;D/P/Pt;;walk;5%;21;21;level-up;min_level:16;no;4;
64;kadabra;sinnoh-route-215-area;D/D/D/D/D/P/P/P/P/P/Pt;slot2-none;walk;4%;22;22;level-up;min_level:16;no;4;
64;kadabra;sinnoh-route-215-area;D/P/Pt;radar-off;walk;1%;22;22;level-up;min_level:16;no;4;
64;kadabra;kanto-route-8-area;HG/SS;;walk;4%;15;15;level-up;min_level:16;no;4;
64;kadabra;kanto-route-8-area;HG/SS;;walk;1%;15;15;level-up;min_level:16;no;4;
64;kadabra;cerulean-cave-2f;HG/SS;;walk;20%;42;42;level-up;min_level:16;no;4;
64;kadabra;cerulean-cave-b1f;HG/SS;;walk;20%;46;46;level-up;min_level:16;no;4;
65;alakazam;no-location;;;;;;;trade;;no;4;
66;machop;mt-coronet-route-207;D/P;;walk;20%;15;15;;;no;4;
66;machop;mt-coronet-route-207;D/P;;walk;4%;16;16;;;no;4;
66;machop;mt-coronet-route-207;D/P;;walk;1%;16;16;;;no;4;
66;machop;mt-coronet-route-207;Pt;;walk;10%;20;20;;;no;4;
66;machop;mt-coronet-route-211;D/P;;walk;10%;13;13;;;no;4;
66;machop;mt-coronet-route-211;Pt;;walk;10%;16;16;;;no;4;
66;machop;sinnoh-route-206-area;Pt;radar-off;walk;10%;17;17;;;no;4;
66;machop;sinnoh-route-206-area;Pt;;walk;5%;18;18;;;no;4;
66;machop;sinnoh-route-206-area;Pt;;walk;4%;19;19;;;no;4;
66;machop;sinnoh-route-206-area;Pt;radar-off;walk;1%;19;19;;;no;4;
66;machop;sinnoh-route-207-area;D/P;swarm-no;walk;20%;5;5;;;no;4;
66;machop;sinnoh-route-207-area;D/D/D/P/P/P/Pt;time-morning;walk;10%;6;6;;;no;4;
66;machop;sinnoh-route-207-area;D/D/D/D/D/P/P/P/P/P;slot2-none;walk;4%;7;7;;;no;4;
66;machop;sinnoh-route-207-area;D/P;radar-off;walk;1%;7;7;;;no;4;
66;machop;sinnoh-route-207-area;Pt;swarm-no;walk;20%;7;7;;;no;4;
66;machop;sinnoh-route-207-area;Pt;time-day;walk;10%;5;5;;;no;4;
66;machop;sinnoh-route-207-area;Pt;;walk;5%;8;8;;;no;4;
66;machop;sinnoh-route-208-area;D/D/P/P;time-morning;walk;10%;16;16;;;no;4;
66;machop;sinnoh-route-208-area;D/P;radar-off;walk;10%;17;17;;;no;4;
66;machop;sinnoh-route-210-west-towards-celestic-town;D/D/P/P;time-morning;walk;10%;25;25;;;no;4;
66;machop;sinnoh-route-210-west-towards-celestic-town;D/P;radar-off;walk;10%;26;26;;;no;4;
66;machop;sinnoh-route-210-west-towards-celestic-town;Pt;radar-off;walk;10%;28;28;;;no;4;
66;machop;sinnoh-route-210-west-towards-celestic-town;Pt/Pt/Pt/Pt;slot2-none;walk;4%;29;29;;;no;4;
66;machop;sinnoh-route-210-west-towards-celestic-town;Pt;radar-off;walk;1%;29;29;;;no;4;
66;machop;sinnoh-route-211-west-towards-eterna-city;Pt;radar-off;walk;10%;14;14;;;no;4;
66;machop;sinnoh-route-211-west-towards-eterna-city;Pt/Pt/Pt/Pt/Pt;slot2-none;walk;4%;15;15;;;no;4;
66;machop;sinnoh-route-211-west-towards-eterna-city;Pt;radar-off;walk;1%;15;15;;;no;4;
66;machop;mt-mortar-1f;HG/HG/SS/SS;radio-off;walk;10%;14;14;;;no;4;
66;machop;mt-mortar-lower-cave;HG/SS;;walk;20%;13;13;;;no;4;
66;machop;mt-mortar-lower-cave;HG/SS;radio-off;walk;10%;13;13;;;no;4;
66;machop;mt-mortar-lower-cave;HG/SS;;walk;4%;15;15;;;no;4;
66;machop;mt-mortar-lower-cave;HG/SS;;walk;1%;15;15;;;no;4;
66;machop;mt-mortar-upper-cave;HG/SS;;walk;4%;28;28;;;no;4;
66;machop;mt-mortar-upper-cave;HG/SS;;walk;1%;28;28;;;no;4;
66;machop;mt-mortar-b1f;HG/HG/SS/SS;;walk;5%;16;16;;;no;4;
66;machop;johto-route-47-inside-cave;HG/SS;radio-off;walk;10%;19;19;;;no;4;
66;machop;rock-tunnel-1f;HG/HG/SS/SS;radio-off;walk;10%;12;12;;;no;4;
67;machoke;mt-coronet-2f;D/P;;walk;10%;37;37;level-up;min_level:28;no;4;
67;machoke;mt-coronet-2f;Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-3f;D/P;;walk;10%;37;37;level-up;min_level:28;no;4;
67;machoke;mt-coronet-3f;Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-snowfall;D/D/P/P;time-morning;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-snowfall;D/P/Pt;radar-off;walk;10%;40;40;level-up;min_level:28;no;4;
67;machoke;mt-coronet-blizzard;D/D/P/P;time-morning;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-blizzard;D/P/Pt;radar-off;walk;10%;40;40;level-up;min_level:28;no;4;
67;machoke;mt-coronet-4f;D/P/Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-5f;D/P/Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-6f;D/P;;walk;10%;41;41;level-up;min_level:28;no;4;
67;machoke;mt-coronet-6f;Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-7f;D/P;;walk;10%;41;41;level-up;min_level:28;no;4;
67;machoke;mt-coronet-7f;Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-cave;D/P;;walk;10%;40;40;level-up;min_level:28;no;4;
67;machoke;mt-coronet-cave;Pt;;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;mt-coronet-route-216;D/P;;walk;10%;31;31;level-up;min_level:28;no;4;
67;machoke;mt-coronet-route-216;Pt;;walk;10%;35;35;level-up;min_level:28;no;4;
67;machoke;mt-coronet-b1f;D/P;;walk;10%;31;31;level-up;min_level:28;no;4;
67;machoke;mt-coronet-b1f;Pt;;walk;10%;35;35;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-1f;D/P;;walk;20%;45;45;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-1f;D/P;;walk;4%;46;46;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-1f;D/P;;walk;1%;44;44;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-b1f;D/P;;walk;20%;45;45;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-b1f;D/P;;walk;4%;46;46;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-b1f;D/P;;walk;1%;44;44;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-b1f;D/P;;walk;20%;51;51;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-b1f;D/P;;walk;4%;52;52;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-b1f;D/P;;walk;1%;50;50;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside;D/P;;walk;20%;51;51;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside;D/P;;walk;4%;52;52;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside;D/P;;walk;1%;50;50;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-exit;D/P;;walk;20%;51;51;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-exit;D/P;;walk;4%;52;52;level-up;min_level:28;no;4;
67;machoke;sinnoh-victory-road-inside-exit;D/P;;walk;1%;50;50;level-up;min_level:28;no;4;
67;machoke;stark-mountain-entrance;D/P;;walk;10%;56;56;level-up;min_level:28;no;4;
67;machoke;stark-mountain-inside;D/P;;walk;10%;58;58;level-up;min_level:28;no;4;
67;machoke;acuity-lakefront-area;D/D/P/P;time-morning;walk;10%;35;35;level-up;min_level:28;no;4;
67;machoke;acuity-lakefront-area;D/P;radar-off;walk;10%;36;36;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;D/P;;walk;5%;26;26;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;D/D/D/D/P/P/P/P;slot2-none;walk;4%;26;26;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;D/P;radar-off;walk;1%;26;26;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;Pt;;walk;5%;29;29;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;Pt/Pt/Pt/Pt;slot2-none;walk;4%;30;30;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-210-west-towards-celestic-town;Pt;radar-off;walk;1%;30;30;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-211-east-towards-celestic-town;D/D/P/P;time-morning;walk;10%;28;28;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-211-east-towards-celestic-town;D/P;radar-off;walk;10%;27;27;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-211-east-towards-celestic-town;Pt;;walk;10%;29;29;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-211-east-towards-celestic-town;Pt;;walk;4%;30;30;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-211-east-towards-celestic-town;Pt;;walk;1%;30;30;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-216-area;D/D/P/P;time-morning;walk;10%;33;33;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-216-area;D/P;radar-off;walk;10%;34;34;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-217-area;D/D/P/P;time-morning;walk;10%;35;35;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-217-area;D/P;radar-off;walk;10%;36;36;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-225-area;D/P;;walk;5%;51;51;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-225-area;Pt;swarm-no;walk;20%;48;48;level-up;min_level:28;no;4;
67;machoke;sinnoh-route-225-area;Pt;;walk;5%;50;50;level-up;min_level:28;no;4;
67;machoke;sinnoh-sea-route-226-area;D/P;radar-off;walk;10%;53;53;level-up;min_level:28;no;4;
67;machoke;sinnoh-sea-route-226-area;Pt;swarm-no;walk;20%;48;48;level-up;min_level:28;no;4;
67;machoke;sinnoh-sea-route-226-area;Pt;;walk;5%;50;50;level-up;min_level:28;no;4;
67;machoke;mt-mortar-upper-cave;HG/SS;;walk;20%;32;32;level-up;min_level:28;no;4;
67;machoke;mt-mortar-upper-cave;HG/SS;radio-off;walk;10%;32;32;level-up;min_level:28;no;4;
67;machoke;johto-route-47-inside-cave;HG/SS;;walk;4%;22;22;level-up;min_level:28;no;4;
67;machoke;rock-tunnel-1f;HG/SS;;walk;4%;14;14;level-up;min_level:28;no;4;
67;machoke;rock-tunnel-1f;HG/SS;;walk;1%;14;14;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-1f;HG/HG/SS/SS;time-morning;walk;20%;39;39;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-1f;HG/SS;;walk;4%;40;40;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-1f;HG/SS;time-night;walk;1%;39;39;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-1f;HG/SS;time-night;walk;1%;40;40;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-2f;HG/SS;radio-off;walk;10%;39;39;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-2f;HG/HG/SS/SS;time-morning;walk;4%;41;41;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-2f;HG/HG/SS/SS;time-morning;walk;4%;42;42;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-2f;HG/HG/SS/SS;time-morning;walk;1%;41;41;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-2f;HG/HG/SS/SS;time-morning;walk;1%;42;42;level-up;min_level:28;no;4;
67;machoke;cerulean-cave-b1f;HG/SS;radio-off;walk;10%;45;45;level-up;min_level:28;no;4;
68;machamp;no-location;;;;;;;trade;;no;4;
69;bellsprout;sinnoh-route-224-area;Pt/Pt/Pt/Pt;time-morning;walk;10%;49;49;;;no;4;
69;bellsprout;sinnoh-route-229-area;D/D/D/P/P/P;slot2-none;walk;4%;20;20;;;no;4;
69;bellsprout;sinnoh-route-229-area;D/P;radar-off;walk;1%;22;22;;;no;4;
69;bellsprout;sinnoh-sea-route-230-area;D/P;radar-off;walk;10%;18;18;;;no;4;
69;bellsprout;sinnoh-sea-route-230-area;D/P;radar-off;walk;1%;23;23;;;no;4;
69;bellsprout;sinnoh-sea-route-230-area;Pt/Pt/Pt/Pt;time-morning;walk;10%;47;47;;;no;4;
69;bellsprout;johto-route-31-area;HG/HG/SS/SS;radio-off;walk;10%;3;3;;;no;4;
69;bellsprout;johto-route-32-area;HG/HG/SS/SS;time-morning;walk;20%;6;6;;;no;4;
69;bellsprout;johto-route-32-area;HG/HG/HG/HG/SS/SS/SS/SS;time-morning,radio-off;walk;10%;6;6;;;no;4;
69;bellsprout;johto-route-44-area;HG/HG/SS/SS;radio-off;walk;10%;22;22;;;no;4;
69;bellsprout;kanto-route-5-area;HG/HG/SS/SS;time-morning;walk;20%;13;13;;;no;4;
69;bellsprout;kanto-route-5-area;HG/HG/SS/SS;time-morning,radio-off;walk;10%;13;13;;;no;4;
69;bellsprout;kanto-route-5-area;HG/HG/SS/SS;time-night,radio-off;walk;10%;14;14;;;no;4;
69;bellsprout;kanto-route-6-area;HG/HG/SS/SS;time-morning;walk;20%;13;13;;;no;4;
69;bellsprout;kanto-route-6-area;HG/HG/SS/SS;time-morning,radio-off;walk;10%;13;13;;;no;4;
69;bellsprout;kanto-route-6-area;HG/HG/SS/SS;time-night,radio-off;walk;10%;14;14;;;no;4;
69;bellsprout;kanto-route-24-area;HG/HG/SS/SS;time-morning;walk;20%;8;8;;;no;4;
69;bellsprout;kanto-route-24-area;HG/SS;time-morning;walk;20%;10;10;;;no;4;
69;bellsprout;kanto-route-24-area;HG/HG/SS/SS;time-morning,radio-off;walk;10%;8;8;;;no;4;
69;bellsprout;kanto-route-24-area;HG/SS;time-morning,radio-off;walk;10%;10;10;;;no;4;
69;bellsprout;kanto-route-24-area;HG/HG/SS/SS;time-day;walk;4%;8;8;;;no;4;
69;bellsprout;kanto-route-24-area;HG/HG/SS/SS;time-day;walk;1%;8;8;;;no;4;
69;bellsprout;kanto-route-25-area;HG/HG/SS/SS;swarm-no,time-morning;walk;20%;10;10;;;no;4;
69;bellsprout;kanto-route-25-area;HG/HG/SS/SS;time-morning,radio-off;walk;10%;10;10;;;no;4;
69;bellsprout;kanto-route-25-area;HG/SS;time-night;walk;4%;14;14;;;no;4;
69;bellsprout;kanto-route-25-area;HG/SS;time-night;walk;1%;14;14;;;no;4;
70;weepinbell;sinnoh-route-224-area;D/P;;walk;5%;53;53;level-up;min_level:21;no;4;
70;weepinbell;sinnoh-route-224-area;Pt;;walk;5%;51;51;level-up;min_level:21;no;4;
70;weepinbell;sinnoh-route-229-area;D/P;swarm-no;walk;20%;51;51;level-up;min_level:21;no;4;
